"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"46225","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",10309,801,0.0100882723833544,0.0375647668393782,0.0651595744680851,2257
2019-01-31,"17339","PA","York-Hanover","York County","Fairview",10310,1427,0.0207439198855508,0.0753579502637528,0.0178316690442225,2109
2019-01-31,"48883","MI","Mount Pleasant","Isabella County","Shepherd",10311,970,0.0031023784901758,-0.00205761316872428,0.0341151385927505,2476
2019-01-31,"01982","MA","Boston-Cambridge-Newton","Essex County","Hamilton",10312,2543,-0.0131936360108653,-0.0271614384085692,-0.00702850449043342,2442
2019-01-31,"95631","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Foresthill",10313,2011,-0.0108214461387113,-0.0317766008666346,0.0376676986584107,2151
2019-01-31,"99027","WA","Spokane-Spokane Valley","Spokane County","Otis Orchards-East Farms",10314,1539,0.0212342402123424,0.0635798203178991,0.0321931589537223,1573
2019-01-31,"70373","LA","Houma-Thibodaux","Lafourche Parish","Larose",10315,1169,0.00257289879931389,0.019180470793374,0.0147569444444444,1823
2019-01-31,"65653","MO","Branson","Taney County","Forsyth",10316,901,0.025028441410694,0.0726190476190476,0.0738974970202622,1847
2019-01-31,"43315","OH","Columbus","Morrow County","Cardington",10317,1094,0.00829493087557604,0.0301318267419962,0,2010
2019-01-31,"06281","CT","Worcester","Windham County","Woodstock",10318,1474,0.016551724137931,0.0498575498575499,0.0558739255014327,2472
2019-01-31,"38028","TN","Memphis","Fayette County","Hickory Withe",10319,1886,-0.00579862941486558,-0.0338114754098361,-0.0772994129158513,3198
2019-01-31,"74036","OK","Tulsa","Rogers County","Inola",10320,896,-0.013215859030837,-0.0417112299465241,-0.0229007633587786,724
2019-01-31,"13077","NY","Cortland","Cortland County","Homer",10321,1452,-0.0102249488752556,-0.00411522633744856,0.0416068866571019,1882
2019-01-31,"70092","LA","New Orleans-Metairie","Saint Bernard Parish","Violet",10322,1195,0.016156462585034,0.0391304347826087,0.0257510729613734,1648
2019-01-31,"15627","PA","Pittsburgh","Westmoreland County","Derry",10323,830,0.031055900621118,0.0978835978835979,0.0546378653113088,2134
2019-01-31,"17976","PA","Pottsville","Schuylkill County","Shenandoah",10324,649,0.0124804992199688,0.0417335473515249,0.0285261489698891,3154
2019-01-31,"01921","MA","Boston-Cambridge-Newton","Essex County","Boxford",10325,2936,-0.0114478114478114,-0.0210070023341114,-0.0957807206652294,2675
2019-01-31,"06607","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Bridgeport",10326,1653,-0.0143112701252236,-0.0417391304347826,-0.0478110599078341,451
2019-01-31,"46783","IN","Huntington","Huntington County","Roanoke",10327,1287,0.0117924528301887,0.0370668815471394,0.0214285714285714,2284
2019-01-31,"74352","OK",,"Mayes County","Locust Grove",10328,872,0.00229885057471264,0.00809248554913295,-0.0045662100456621,1547
2019-01-31,"75708","TX","Tyler","Smith County","Tyler",10329,943,-0.00317124735729387,-0.00632244467860906,0.025,1118
2019-01-31,"34637","FL","Tampa-St. Petersburg-Clearwater","Pasco County","Land O Lakes",10330,1634,0.00368550368550369,0.0174346201743462,0.0651890482398957,2368
2019-01-31,"13211","NY","Syracuse","Onondaga County","Mattydale",10331,1223,0.0191666666666667,0.0597920277296361,0.069055944055944,2121
2019-01-31,"21017","MD","Baltimore-Columbia-Towson","Harford County","Belcamp",10332,1450,0.00276625172890733,0.00764419735927728,0.0125698324022346,2369
2019-01-31,"29451","SC","Charleston-North Charleston","Charleston County","Isle of Palms",10333,3259,0.015581177937052,0.043213828425096,0.0143168378462496,4490
2019-01-31,"22520","VA",,"Westmoreland County","Montross",10334,1352,0.0112191473448018,0.0376055257099002,-0.00147710487444609,1289
2019-01-31,"37101","TN",,"Humphreys County","Mc Ewen",10335,999,0.00100200400801603,0.0101112234580384,0.0330920372285419,2108
2019-01-31,"29853","SC",,"Barnwell County","Williston",10336,930,0.00977198697068404,0.0287610619469027,0.0580204778156997,2209
2019-01-31,"06016","CT","Hartford-West Hartford-East Hartford","Hartford County","Broad Brook",10337,1668,-0.000599161174355902,0.0145985401459854,0.00785498489425982,1906
2019-01-31,"73052","OK",,"Garvin County","Lindsay",10338,812,0.00123304562268804,0.00495049504950495,0.00495049504950495,2219
2019-01-31,"74119","OK","Tulsa","Tulsa County","Tulsa",10339,1029,-0.0274102079395085,-0.0585544373284538,-0.015311004784689,1069
2019-01-31,"28124","NC","Charlotte-Concord-Gastonia","Cabarrus County","Mount Pleasant",10340,1257,0.0112630732099759,0.0431535269709544,0.0286415711947627,3080
2019-01-31,"32666","FL","Palatka","Putnam County","Melrose",10341,1267,0.00555555555555556,0.0410846343467543,0.0168539325842697,2065
2019-01-31,"36856","AL","Columbus","Russell County","Fort Mitchell",10342,1310,0.000763941940412529,0.00691775557263643,-0.0135542168674699,1530
2019-01-31,"98577","WA",,"Pacific County","Raymond",10343,1263,-0.00158102766798419,-0.0109631949882537,0.0218446601941748,1432
2019-01-31,"06241","CT","Worcester","Windham County","Killingly",10344,1395,0.0182481751824818,0.0673297628156083,0.0656990068754775,2070
2019-01-31,"19510","PA","Reading","Berks County","Maidencreek",10345,1522,0.00462046204620462,0.00928381962864721,0.023537323470074,2295
2019-01-31,"08810","NJ","New York-Newark-Jersey City","Middlesex County","South Brunswick",10346,2324,-0.00343053173241852,-0.00683760683760684,0.00693240901213172,2498
2019-01-31,"43011","OH","Mount Vernon","Knox County","Centerburg",10347,1447,-0.00069060773480663,0.00486111111111111,0.0233380480905233,1652
2019-01-31,"41073","KY","Cincinnati","Campbell County","Bellevue",10348,1047,-0.00664136622390892,0.000956022944550669,0.047,2510
2019-01-31,"19506","PA","Reading","Berks County","Jefferson",10349,1392,-0.00784034212401996,-0.0224719101123596,-0.0231578947368421,2029
2019-01-31,"21875","MD","Salisbury","Wicomico County","Delmar",10350,1214,0,0.00998336106489185,0.0125104253544621,3136
2019-01-31,"45204","OH","Cincinnati","Hamilton County","Cincinnati",10351,928,0.0131004366812227,0.0403587443946188,0.0485875706214689,1723
2019-01-31,"75148","TX","Athens","Henderson County","Malakoff",10352,1338,0.00601503759398496,0.0245022970903522,0.133898305084746,1101
2019-01-31,"48632","MI",,"Clare County","Lake",10353,896,0.0078740157480315,0.020501138952164,0.055359246171967,2418
2019-01-31,"52333","IA","Iowa City","Johnson County","Solon",10354,1674,-0.0147145379635079,-0.0584926884139483,0.0884265279583875,2547
2019-01-31,"79121","TX","Amarillo","Potter County","Amarillo",10355,1546,0,0.00324464633354964,-0.006426735218509,2432
2019-01-31,"93646","CA","Fresno","Fresno County","Orange Cove",10356,1170,0.0060189165950129,0.0191637630662021,0.0218340611353712,1422
2019-01-31,"29824","SC","Augusta-Richmond County","Edgefield County","Edgefield",10357,1021,0.0139026812313803,0.0493319630010277,-0.0248328557784145,1867
2019-01-31,"07756","NJ","New York-Newark-Jersey City","Monmouth County","Neptune",10358,2102,0.00815347721822542,0.0139893873613121,0.0659229208924949,1941
2019-01-31,"46069","IN","Indianapolis-Carmel-Anderson","Hamilton County","Sheridan",10359,1298,0,0.00386697602474865,-0.00230591852421214,2417
2019-01-31,"14464","NY","Rochester","Monroe County","Hamlin",10360,1318,0.00228136882129278,0.0115118956254797,-0.059243397573162,1834
2019-01-31,"99001","WA","Spokane-Spokane Valley","Spokane County","Airway Heights",10361,1291,0.0205533596837945,0.0704809286898839,0.059064807219032,935
2019-01-31,"19041","PA","Philadelphia-Camden-Wilmington","Montgomery County","Haverford",10362,3905,-0.00711924739384694,-0.0198293172690763,-0.0326975476839237,1818
2019-01-31,"07023","NJ","New York-Newark-Jersey City","Union County","Fanwood",10363,2406,0.0255754475703325,0.0717149220489978,-0.00865265760197775,2523
2019-01-31,"07924","NJ","New York-Newark-Jersey City","Somerset County","Bernardsville",10364,3226,0.0254291163382072,0.0865611316941731,-0.00951796131409272,2473
2019-01-31,"18424","PA",,"Wayne County","Lehigh",10365,1171,-0.0076271186440678,-0.037797863599014,-0.0266001662510391,2705
2019-01-31,"74120","OK","Tulsa","Tulsa County","Tulsa",10366,1162,-0.00513698630136986,-0.0119047619047619,-0.0243492863140218,1647
2019-01-31,"06378","CT","Norwich-New London","New London County","Stonington",10367,1793,-0.0132085855806274,-0.0396357793251205,-0.0980885311871227,3083
2019-01-31,"16316","PA","Meadville","Crawford County","Conneaut Lakeshore",10368,1091,-0.00182982616651418,0.00183654729109275,0.0253759398496241,1706
2019-01-31,"37885","TN",,"Monroe County","Vonore",10369,1295,0.00699844479004666,0.0253365003958828,0.00154679040989946,2607
2019-01-31,"66901","KS",,"Cloud County","Concordia",10370,697,-0.0169252468265162,-0.0452054794520548,-0.0251748251748252,2318
2019-01-31,"81226","CO","Cañon City","Fremont County","Florence",10371,1190,0.0179640718562874,0.0672645739910314,0.0521662245800177,2090
2019-01-31,"24273","VA","Big Stone Gap","Norton City","Norton",10372,1000,-0.000999000999000999,0.001001001001001,-0.0253411306042885,757
2019-01-31,"53177","WI","Racine","Racine County","Sturtevant",10373,1204,0.0168918918918919,0.0533683289588801,0.0778871978513876,1843
2019-01-31,"75135","TX","Dallas-Fort Worth-Arlington","Hunt County","Caddo Mills",10374,1460,0.00412654745529574,0.00968188105117566,0.0238429172510519,981
2019-01-31,"07432","NJ","New York-Newark-Jersey City","Bergen County","Midland Park",10375,2511,0.0232273838630807,0.0832614322691976,0.02867677181483,2209
2019-01-31,"66006","KS","Lawrence","Douglas County","Baldwin City",10376,1339,0.0105660377358491,0.0323824209714726,0.0412130637636081,1398
2019-01-31,"37681","TN","Johnson City","Washington County","Limestone",10377,906,0.0202702702702703,0.0785714285714286,0.081145584725537,3413
2019-01-31,"12077","NY","Albany-Schenectady-Troy","Albany County","Bethlehem",10378,1895,-0.0150727650727651,-0.0477386934673367,-0.0434124179707219,1881
2019-01-31,"07041","NJ","New York-Newark-Jersey City","Essex County","Millburn",10379,3484,0.0205038078500293,0.0733210104744301,-0.0335644937586685,2081
2019-01-31,"76642","TX",,"Limestone County","Groesbeck",10380,1196,0.00928270042194093,0.040905134899913,0.0319240724762727,1040
2019-01-31,"93926","CA","Salinas","Monterey County","Gonzales",10381,2087,0.0116335433834222,0.0331683168316832,0.0881126173096976,1479
2019-01-31,"04937","ME",,"Somerset County","Fairfield",10382,1129,0.0357798165137615,0.125623130608175,0.0971817298347911,476
2019-01-31,"05661","VT",,"Lamoille County","Morristown",10383,1609,0.00941028858218319,0.057161629434954,0.00124455507156192,1741
2019-01-31,"95693","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Wilton",10384,2749,0.0102903344358692,0.0268957788569294,-0.0164579606440072,1842
2019-01-31,"24370","VA",,"Smyth County","Saltville",10385,954,0.00104931794333683,-0.00313479623824451,-0.00934579439252336,2253
2019-01-31,"60195","IL","Chicago-Naperville-Elgin","Cook County","Schaumburg",10386,1478,0.00681198910081744,0.0242550242550243,0.0415785764622974,1142
2019-01-31,"97016","OR","Portland-Vancouver-Hillsboro","Columbia County","Clatskanie",10387,1414,0.0136200716845878,0.0366568914956012,0.0143472022955524,920
2019-01-31,"53520","WI","Madison","Green County","Brodhead",10388,1111,0.0173992673992674,0.0621414913957935,0.0164684354986276,2346
2019-01-31,"07826","NJ","New York-Newark-Jersey City","Sussex County","Branchville",10389,1857,0.00215866162978953,0.00814332247557003,-0.0205696202531646,2458
2019-01-31,"13624","NY","Watertown-Fort Drum","Jefferson County","Clayton",10390,1247,-0.00795544948289578,-0.0204241948153967,-0.0348297213622291,1468
2019-01-31,"70446","LA","Hammond","Tangipahoa Parish","Loranger",10391,1235,0,-0.0024232633279483,0.0147904683648316,1586
2019-01-31,"21084","MD","Baltimore-Columbia-Towson","Harford County","Jarrettsville",10392,1940,0.00726895119418484,0.0210526315789474,-0.0628019323671498,2729
2019-01-31,"46767","IN","Kendallville","Noble County","Ligonier",10393,993,0.0060790273556231,0.0247678018575851,-0.0168316831683168,1714
2019-01-31,"07732","NJ","New York-Newark-Jersey City","Monmouth County","Middletown",10394,2159,0.0088785046728972,0.0290753098188751,0.0693412580485389,2172
2019-01-31,"31321","GA","Savannah","Bryan County","Pembroke",10395,1157,0.000865051903114187,0.00608695652173913,0.0284444444444444,1504
2019-01-31,"21163","MD","Baltimore-Columbia-Towson","Howard County","Woodstock",10396,2545,0.00473746545598105,0.0167798641630044,0.00236313509255612,2844
2019-01-31,"24065","VA","Roanoke","Franklin County","Boones Mill",10397,1215,0.00413223140495868,0.0158862876254181,0.0261824324324324,2361
2019-01-31,"26753","WV","Cumberland","Mineral County","Ridgeley",10398,1007,-0.0108055009823183,-0.0298651252408478,0.00398803589232303,891
2019-01-31,"86333","AZ","Prescott","Yavapai County","Mayer",10399,1238,0.00978792822185971,0.0316666666666667,0.0308076602830974,1023
2019-01-31,"98294","WA","Seattle-Tacoma-Bellevue","Snohomish County","Sultan",10400,1900,0.0264721772015127,0.0863350485991995,0.0850942318675043,2080
2019-01-31,"92655","CA","Los Angeles-Long Beach-Anaheim","Orange County","Westminster",10401,2794,0.0134203844758796,0.0386617100371747,0.0425373134328358,1225
2019-01-31,"72687","AR",,"Marion County","Yellville",10402,898,-0.00111234705228031,0.00559910414333707,0.00335195530726257,2228
2019-01-31,"26150","WV","Parkersburg-Vienna","Wood County","Mineral Wells",10403,1105,0.0036330608537693,0.0036330608537693,0.0738581146744412,1484
2019-01-31,"92363","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Needles",10404,981,0.0208116545265349,0.0548387096774194,0.0639913232104121,1508
2019-01-31,"62278","IL",,"Randolph County","Red Bud",10405,1239,0,0.000807754442649435,0.013911620294599,1556
2019-01-31,"06422","CT","Hartford-West Hartford-East Hartford","Middlesex County","Durham",10406,1859,0.0136314067611778,0.0426247896803141,0.0276395798783858,2517
2019-01-31,"28097","NC","Albemarle","Stanly County","Locust",10407,1241,0.00894308943089431,0.0324459234608985,0.0324459234608985,2095
2019-01-31,"72823","AR","Russellville","Pope County","Atkins",10408,801,0.00250312891113892,0.0126422250316056,-0.00496894409937888,1657
2019-01-31,"10547","NY","New York-Newark-Jersey City","Westchester County","Yorktown",10409,2655,0.0247008876881513,0.0845588235294118,0.0757698541329011,2082
2019-01-31,"81637","CO","Edwards","Eagle County","Gypsum",10410,2758,-0.00648414985590778,0.0752436647173489,0.107630522088353,1943
2019-01-31,"33876","FL","Sebring","Highlands County","Sebring",10411,1196,0.00928270042194093,0.0354978354978355,0.0518909410729991,2026
2019-01-31,"24651","VA","Bluefield","Tazewell County","Tazewell",10412,1088,0.012093023255814,0.0401529636711281,0.0130353817504655,1216
2019-01-31,"01775","MA","Boston-Cambridge-Newton","Middlesex County","Stow",10413,2606,0.00851393188854489,0.0370075606844409,0.0151928320997273,2397
2019-01-31,"48380","MI","Detroit-Warren-Dearborn","Oakland County","Milford",10414,2214,0.0188679245283019,0.0613614573346117,0.0831702544031311,2315
2019-01-31,"18072","PA","Allentown-Bethlehem-Easton","Northampton County","Pen Argyl",10415,1306,-0.0128495842781557,-0.0311572700296736,-0.0195195195195195,2080
2019-01-31,"63101","MO","St. Louis","Saint Louis City","Saint Louis",10416,1289,-0.000775193798449612,0.00155400155400155,-0.00463320463320463,668
2019-01-31,"56329","MN","St. Cloud","Benton County","Foley",10417,1333,0.0106141015921152,0.031733746130031,0.04140625,1735
2019-01-31,"17737","PA","Williamsport","Lycoming County","Wolf",10418,1103,0.0184672206832872,0.0585412667946257,0.0575263662511985,1802
2019-01-31,"43460","OH","Toledo","Wood County","Rossford",10419,1134,0.0394133822181485,0.141993957703928,-0.0190311418685121,2773
2019-01-31,"50035","IA","Des Moines-West Des Moines","Polk County","Bondurant",10420,1593,0,0.00188679245283019,-0.00994406463642014,2046
2019-01-31,"97378","OR","Portland-Vancouver-Hillsboro","Yamhill County","Sheridan",10421,1472,0.0208044382801664,0.0567121320890165,0.100972326103216,1202
2019-01-31,"23842","VA","Richmond","Prince George County","Disputanta",10422,1396,0.00721500721500722,0.0234604105571848,0.00215362526920316,2426
2019-01-31,"97325","OR","Salem","Marion County","Aumsville",10423,1560,0.00775193798449612,0.0344827586206897,0.0149642160052049,1606
2019-01-31,"85045","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",10424,1965,0.00614439324116743,0.0170807453416149,0.0380348652931854,2786
