"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"92126","CA","San Diego-Carlsbad","San Diego County","San Diego",185,2600,0.00892510671323244,0.0292953285827395,0.0395841663334666,19523
2019-01-31,"27406","NC","Greensboro-High Point","Guilford County","Greensboro",186,944,0.0107066381156317,0.0385038503850385,0.0559284116331096,21855
2019-01-31,"75228","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",187,1443,0.00627615062761506,0.0226789510985117,0.00697836706210747,15266
2019-01-31,"92503","CA","Riverside-San Bernardino-Ontario","Riverside County","Riverside",188,2012,0.0105474635861376,0.0333846944016436,0.0589473684210526,19527
2019-01-31,"33009","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Hallandale",189,1671,0.00541516245487365,0.0164233576642336,0.0417705735660848,35649
2019-01-31,"43130","OH","Columbus","Fairfield County","Lancaster",190,1071,0.0132450331125828,0.027831094049904,0.0229226361031519,19283
2019-01-31,"20011","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",191,2724,0.010760667903525,0.0365296803652968,0.0436781609195402,17062
2019-01-31,"98103","WA","Seattle-Tacoma-Bellevue","King County","Seattle",192,2595,-0.000385208012326656,0.00815850815850816,-0.0222305953278071,17641
2019-01-31,"28314","NC","Fayetteville","Cumberland County","Fayetteville",193,827,0.00730816077953715,0.017220172201722,0.0350438047559449,10276
2019-01-31,"76244","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",194,1792,0.00730747611017426,0.0234151913192461,0.0141482739105829,20158
2019-01-31,"29732","SC","Charlotte-Concord-Gastonia","York County","Rock Hill",195,1368,0.0155902004454343,0.0514988470407379,0.0201342281879195,19615
2019-01-31,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",196,3273,0.013312693498452,0.0420248328557784,0.0276295133437991,9749
2019-01-31,"11233","NY","New York-Newark-Jersey City","Kings County","New York",197,2330,0.00647948164146868,0.0277900308778121,-0.00724328930549638,10262
2019-01-31,"27610","NC","Raleigh","Wake County","Raleigh",198,1287,0.00704225352112676,0.0271348762968875,0.03125,21172
2019-01-31,"60016","IL","Chicago-Naperville-Elgin","Cook County","Des Plaines",199,1693,0.0083382966051221,0.0291793313069909,0.0211097708082027,22451
2019-01-31,"91911","CA","San Diego-Carlsbad","San Diego County","Chula Vista",200,2426,0.0108333333333333,0.0323404255319149,0.0371953826421548,15285
2019-01-31,"78641","TX","Austin-Round Rock","Williamson County","Leander",201,1600,0.00692259282567653,0.0243277848911652,0.00882723833543506,17696
2019-01-31,"77095","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",202,1697,-0.00293772032902468,-0.00644028103044497,0.00354819633353046,20394
2019-01-31,"87120","NM","Albuquerque","Bernalillo County","Albuquerque",203,1248,0.00160513643659711,0.00970873786407767,0.0179445350734095,21586
2019-01-31,"28078","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Huntersville",204,1635,0.00615384615384615,0.023153942428035,0.00368324125230203,22545
2019-01-31,"21740","MD","Hagerstown-Martinsburg","Washington County","Hagerstown",205,1102,0.0166051660516605,0.0485252140818268,0.0100824931255729,19870
2019-01-31,"22191","VA","Washington-Arlington-Alexandria","Prince William County","Woodbridge",206,1854,0.00925421883505716,0.0311457174638487,0.0282861896838602,17422
2019-01-31,"40475","KY","Richmond-Berea","Madison County","Richmond",207,1124,-0.00354609929078014,-0.0105633802816901,0.0126126126126126,16410
2019-01-31,"94536","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",208,3184,0.00727617842454919,0.024782748632121,0.0136899076727157,19008
2019-01-31,"34135","FL","Cape Coral-Fort Myers","Lee County","Bonita Springs",209,2165,0.00650860065086007,-0.0086996336996337,0.0314435445450214,21662
2019-01-31,"07002","NJ","New York-Newark-Jersey City","Hudson County","Bayonne",210,1924,0.00732984293193717,0.0277777777777778,0.0153034300791557,13830
2019-01-31,"95747","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",211,2253,0.0107671601615074,0.028297581013236,0.0189959294436906,20203
2019-01-31,"23320","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City","Chesapeake",212,1549,0.0019404915912031,0.0104370515329419,0.0333555703802535,19737
2019-01-31,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","South Gate",213,2394,0.0114068441064639,0.0381613183000867,0.0404172099087353,14310
2019-01-31,"46227","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",214,1143,0.00527704485488127,0.0169039145907473,0.00439367311072056,13856
2019-01-31,"43230","OH","Columbus","Franklin County","Gahanna",215,1518,0.0072992700729927,0.0368852459016393,0.049792531120332,18794
2019-01-31,"92592","CA","Riverside-San Bernardino-Ontario","Riverside County","Temecula",216,2320,0.00432900432900433,0.0117749672917575,0.0315695864828813,23429
2019-01-31,"34711","FL","Orlando-Kissimmee-Sanford","Lake County","Clermont",217,1616,0.017632241813602,0.0507152145643693,0.0659630606860158,21267
2019-01-31,"19111","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",218,1289,0.00155400155400155,0.00624512099921936,0.028731045490822,17154
2019-01-31,"10027","NY","New York-Newark-Jersey City","New York County","New York",219,3190,0.013986013986014,0.0476190476190476,0.0107731305449937,6112
2019-01-31,"11236","NY","New York-Newark-Jersey City","Kings County","New York",220,2235,0.0108548168249661,0.0294795025333947,0.0299539170506912,15967
2019-01-31,"30080","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Smyrna",221,1553,0.00128949065119278,0.00648088139987038,0.0381016042780749,15812
2019-01-31,"30041","GA","Atlanta-Sandy Springs-Roswell","Forsyth County","Cumming",222,1877,0.00751476113794954,0.020663404023926,0.0134989200863931,20013
2019-01-31,"74012","OK","Tulsa","Tulsa County","Broken Arrow",223,1237,0,0.00243111831442464,0.00569105691056911,20841
2019-01-31,"32218","FL","Jacksonville","Duval County","Jacksonville",224,1303,0.0116459627329193,0.0424,0.0706655710764174,17135
2019-01-31,"30052","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Loganville",225,1474,0.00889801505817933,0.0271777003484321,0.0461320085166785,20667
2019-01-31,"21117","MD","Baltimore-Columbia-Towson","Baltimore County","Owings Mills",226,1799,0.00167037861915367,0.00502793296089385,0.0221590909090909,16416
2019-01-31,"75035","TX","Dallas-Fort Worth-Arlington","Collin County","Frisco",227,2094,0.00431654676258993,0.0155189136760427,0.0101302460202605,19710
2019-01-31,"91730","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Rancho Cucamonga",228,2179,0.00786308973172988,0.0254117647058824,0.0376190476190476,15890
2019-01-31,"32244","FL","Jacksonville","Duval County","Jacksonville",229,1198,0.0126796280642434,0.0435540069686411,0.0744394618834081,18564
2019-01-31,"60628","IL","Chicago-Naperville-Elgin","Cook County","Chicago",230,1397,0.00720980533525595,0.0309963099630996,0.0440956651718984,20599
2019-01-31,"27834","NC","Greenville","Pitt County","Greenville",231,893,0.0217391304347826,0.0593119810201661,0.0618311533888228,14634
2019-01-31,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Bell",232,2341,0.00861697544161999,0.0285588752196837,0.00558419243986254,8169
2019-01-31,"92101","CA","San Diego-Carlsbad","San Diego County","San Diego",233,2645,0.0106992739778372,0.0336068776865963,0.0220247295208655,13340
2019-01-31,"10457","NY","New York-Newark-Jersey City","Bronx County","New York",234,1951,0.0193312434691745,0.0580260303687636,0.0790929203539823,3309
2019-01-31,"92109","CA","San Diego-Carlsbad","San Diego County","San Diego",235,3005,0.0141748228147148,0.0394327222414389,0.00400935516204477,15185
2019-01-31,"32822","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",236,1301,0.0140296180826189,0.0449799196787149,0.0805647840531561,16095
2019-01-31,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",237,3497,0.00836216839677047,0.0273207990599295,0.0336979012710612,6495
2019-01-31,"07093","NJ","New York-Newark-Jersey City","Hudson County","West New York",238,2160,-0.0023094688221709,-0.000462748727441,-0.0382902938557435,12235
2019-01-31,"38401","TN","Nashville-Davidson--Murfreesboro--Franklin","Maury County","Columbia",239,1246,0.00809061488673139,0.0306038047973532,-0.0188976377952756,24373
2019-01-31,"33186","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","The Crossings",240,2018,0.00298210735586481,0.01001001001001,0.0254065040650406,25046
2019-01-31,"48103","MI","Ann Arbor","Washtenaw County","Ann Arbor",241,2142,0.0219465648854962,0.0619732275656916,0.0342829550941574,19512
2019-01-31,"30062","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Marietta",242,1910,0.0026246719160105,0.00951374207188161,0.00685292567211386,21881
2019-01-31,"75206","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",243,1978,-0.00201816347124117,-0.00951427140711067,0.00457084814626714,9218
2019-01-31,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Bellflower",244,2485,0.00770478507704785,0.0226337448559671,0.0324054840049855,12087
2019-01-31,"89052","NV","Las Vegas-Henderson-Paradise","Clark County","Henderson",245,1849,0.0109349371241115,0.0323841429369068,0.03008356545961,21594
2019-01-31,"30331","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",246,1316,0.010752688172043,0.0411392405063291,0.0570281124497992,16864
2019-01-31,"02155","MA","Boston-Cambridge-Newton","Middlesex County","Medford",247,2405,0.000415973377703827,0.00417536534446764,-0.0183673469387755,17547
2019-01-31,"80634","CO","Greeley","Weld County","Greeley",248,1727,0.0129032258064516,0.0409885473176612,0.0713399503722084,20052
2019-01-31,"43026","OH","Columbus","Franklin County","Hilliard",249,1599,0.0101073910296905,0.0356217616580311,0.0403383214053351,20978
2019-01-31,"10701","NY","New York-Newark-Jersey City","Westchester County","Yonkers",250,2312,0.00960698689956332,0.0298440979955457,0.0198500220555801,7978
2019-01-31,"75217","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",251,1241,0.010586319218241,0.0350291909924937,0.054375531011045,19219
2019-01-31,"29072","SC","Columbia","Lexington County","Lexington",252,1466,0.0061770761839396,0.0180555555555556,0.0145328719723183,18688
2019-01-31,"91342","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",253,2729,0.0088724584103512,0.0278719397363465,0.0689385037211124,19565
2019-01-31,"37130","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County","Murfreesboro",254,1302,0.0038550501156515,0.00930232558139535,0.0163934426229508,16030
2019-01-31,"95123","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",255,3439,0.000581902822228688,0.00116448326055313,0.0229030339083879,18095
2019-01-31,"33012","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Hialeah",256,1768,0.0102857142857143,0.036950146627566,0.0190201729106628,18327
2019-01-31,"60626","IL","Chicago-Naperville-Elgin","Cook County","Chicago",257,1512,0.0026525198938992,0.0120481927710843,0.0434782608695652,15085
2019-01-31,"92335","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Fontana",258,1880,0.010752688172043,0.0346725371491469,0.0621468926553672,16171
2019-01-31,"11372","NY","New York-Newark-Jersey City","Queens County","New York",259,2205,0.00272851296043656,0.0091533180778032,0.0298925735637553,10935
2019-01-31,"60649","IL","Chicago-Naperville-Elgin","Cook County","Chicago",260,1294,0.00700389105058366,0.0286168521462639,0.0286168521462639,9812
2019-01-31,"92021","CA","San Diego-Carlsbad","San Diego County","El Cajon",261,2451,0.00822706705059646,0.0259522812892424,0.0298319327731092,12454
2019-01-31,"23454","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",262,1634,0.00492004920049201,0.0193387398627573,0.0193387398627573,20331
2019-01-31,"93065","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Simi Valley",263,2851,0.00528913963328632,0.0167617689015692,0.0273873873873874,21048
2019-01-31,"33063","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Margate",264,1538,0.00720366732154551,0.0232867598137059,0.0491132332878581,24274
2019-01-31,"32174","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Ormond Beach",265,1620,0.0182275298554368,0.0540013012361744,0.119557705597789,18370
2019-01-31,"44130","OH","Cleveland-Elyria","Cuyahoga County","Parma Heights",266,1185,0.000844594594594595,0.00338696020321761,0.00679694137638063,17448
2019-01-31,"48185","MI","Detroit-Warren-Dearborn","Wayne County","Westland",267,1152,0.00523560209424084,0.0203720106288751,0.00611353711790393,15377
2019-01-31,"92627","CA","Los Angeles-Long Beach-Anaheim","Orange County","Costa Mesa",268,3135,0.00448574174943928,0.0155490767735666,0.0336300692383778,12487
2019-01-31,"72401","AR","Jonesboro","Craighead County","Jonesboro",269,1018,-0.010689990281827,-0.0230326295585413,-0.0135658914728682,16655
2019-01-31,"27858","NC","Greenville","Pitt County","Greenville",270,1162,0.00345423143350604,0.0121951219512195,0.031055900621118,16100
2019-01-31,"20001","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",271,2748,0.00218818380743982,0.0106656859139389,-0.0364656381486676,13171
2019-01-31,"02360","MA","Boston-Cambridge-Newton","Plymouth County","Plymouth",272,2017,0.0125502008032129,0.0332991803278689,0.0296069423175089,23479
2019-01-31,"33027","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Miramar",273,1980,-0.00302114803625378,-0.00602409638554217,0.0437532946758039,29398
2019-01-31,"33311","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",274,1644,0.00920810313075507,0.0294301815904822,0.0398481973434535,19414
2019-01-31,"20878","MD","Washington-Arlington-Alexandria","Montgomery County","Gaithersburg",275,2490,0.00281917035843737,0.0105519480519481,0.0167415271539404,20931
2019-01-31,"23666","VA","Virginia Beach-Norfolk-Newport News","Hampton City","Hampton",276,1285,0.00784313725490196,0.0230891719745223,0.0134069400630915,15577
2019-01-31,"33064","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",277,1671,0.00420673076923077,0.0182815356489945,0.0391791044776119,21266
2019-01-31,"30022","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Johns Creek",278,2258,0.00803571428571428,0.0245009074410163,0.0287015945330296,20976
2019-01-31,"85705","AZ","Tucson","Pima County","Tucson",279,1074,0.0238322211630124,0.0697211155378486,0.0529411764705882,9565
2019-01-31,"87121","NM","Albuquerque","Bernalillo County","Albuquerque",280,1124,-0.00266193433895297,-0.00618921308576481,0.00897666068222621,20054
2019-01-31,"34953","FL","Port St. Lucie","Saint Lucie County","Port Saint Lucie",281,1557,0.00907323395981854,0.0304434149569821,0.0491913746630728,25761
2019-01-31,"11218","NY","New York-Newark-Jersey City","Kings County","New York",282,2281,0.00839964633068081,0.0251685393258427,-0.0252136752136752,11984
2019-01-31,"90011","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",283,2470,0.0143737166324435,0.0470538363713438,0.0373792524149517,10651
2019-01-31,"08831","NJ","New York-Newark-Jersey City","Middlesex County","Monroe",284,2223,-0.00581395348837209,-0.0181095406360424,-0.0194089104543449,22539
2019-01-31,"20019","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",285,2025,0.0201511335012594,0.0674749604638904,0.0432766615146832,13170
2019-01-31,"11223","NY","New York-Newark-Jersey City","Kings County","New York",286,2164,0.00464252553389044,0.0121608980355472,-0.034359660865685,11700
2019-01-31,"20147","VA","Washington-Arlington-Alexandria","Loudoun County","Ashburn",287,2436,0.00495049504950495,0.0171189979123173,0.0222408728493496,18617
2019-01-31,"43701","OH","Zanesville","Muskingum County","Zanesville",288,904,0.00110741971207087,0.0157303370786517,0.0237825594563986,20607
2019-01-31,"91710","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Chino",289,2289,0.00659630606860158,0.0209634255129349,0.0306168392615939,17695
2019-01-31,"90025","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",290,3696,0.00708446866485014,0.0226895406751522,0.0181818181818182,10303
2019-01-31,"90027","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",291,3844,-0.000260078023407022,0.000260213374967473,-0.00388701736201088,6759
